Desc Checklist;Check Id;Check Code;Desc Check
d.1 - Gestores Acceso Móvil;6070;ASGE26;Comprobación del borrado de recursos en servicios que se dan de baja según diseño (clean-up)
d.1 - Gestores Acceso Móvil;6785;ASGE28;Comprobación del alineamiento entre configuración Equipo Radio en gestor y diseño (GRAVE)
d.1 - Gestores Acceso Móvil;7082;ASGE29;Asegurar Tilt eléctrico cumple normativa de configuración y etiquetado
d.2 - Gestores Core;5835;CGGE1;Comprobar con GIROS ruta del trail
d.2 - Gestores Core;5836;CGGE2;Ruta de protección implementada
d.2 - Gestores Core;5837;CGGE3;Inclusión Documento de Pruebas E2E enlaces TX
d.2 - Gestores Core;5838;CGE13;Inclusión Documento de Pruebas E2E servicios voz/datos
d.2 - Gestores Core;5839;CGGE4;Implementación E2E completa sin alarmas. Equipos de Voz y Datos
d.2 - Gestores Core;5840;CGGE5;Configuración ejecutada en equipo de Voz según diseño
d.2 - Gestores Core;5841;CGGE6;Configuración ejecutada en equipo de datos
d.2 - Gestores Core;5842;CGGE7;Verificación de que funciona el reparto de carga (si aplica)
d.2 - Gestores Core;5843;CGGE8;Verificación del estado de los servicios de datos tras el trabajo 
d.2 - Gestores Core;5844;CGGE9;Verificación de alarmas de los equipos de datos
d.2 - Gestores Core;5845;CGGE10;Alta/Eliminacion de equipo/interface de Datos en Infovista
d.2 - Gestores Core;5846;CGGE11;Configurado sincronismo según diseño
d.2 - Gestores Core;5847;CGGE12;Configurada la gestión según diseño
d.3 - Gestores Transporte;5848;TGE1;Comprobación del equipamiento
d.3 - Gestores Transporte;5849;TGE2;Versión software coincide con la adecuada implementada en red
d.3 - Gestores Transporte;5850;TGE3;Inclusión documento de pruebas / Protocolo de aceptación y log de pruebas E2E de puesta en servicio
d.3 - Gestores Transporte;5851;TGE4;Configurado sincronismo según diseño
d.3 - Gestores Transporte;5852;TGE5;Puesta en servicio sin alarmas
d.3 - Gestores Transporte;5853;TGE6;Comprobada conmutación a unidades de reserva y realización de esquema de protección
d.3 - Gestores Transporte;5854;TGE7;Utilización correcta KLM y AU4# sobre VC4s omnibus
d.3 - Gestores Transporte;5855;TGE8;Ruta protección gestor no construida de forma automática en VC4s omnibus
d.3 - Gestores Transporte;5856;TGE9;Control de EML
d.3 - Gestores Transporte;5857;TGE10;Gestión activada y realizada redundancia de gestión
d.3 - Gestores Transporte;5858;TGE11;Performances (Detección errores activado)
d.3 - Gestores Transporte;5859;TGE12;Configuración puertos ópticos y eléctricos
d.3 - Gestores Transporte;5860;TGE13;Backup del equipo volcado
d.3 - Gestores Transporte;5861;TGE14;Bucles
d.3 - Gestores Transporte;5862;TGE15;Configurado el trabajo según diseño (gestión, sincronismo, enlaces, etc.)
d.3 - Gestores Transporte;5863;TGE16;Metidas medidas de potencia de los vanos / Realizado ajustes de canal correctamente
d.3 - Gestores Transporte;6666;TGE17;Valores simetría atenuación enlace < 2dB
d.4 - Gestores Acceso Fijo;5864;AFGE1;Alta/Baja/Modificación en gestor y paso al area correspondiente (AMS/NAVIS/SAM)
d.4 - Gestores Acceso Fijo;5865;AFGE2;Configuración DSLAM y Backup del equipo (AMS)
d.4 - Gestores Acceso Fijo;5866;AFGE2.1a;Alarmas internas y externas en equipo (AMS)
d.4 - Gestores Acceso Fijo;5867;AFGE3;Configuración Tarjetas
d.4 - Gestores Acceso Fijo;5868;AFGE4;Configuración del pool (DSLAM-MSAP)
d.4 - Gestores Acceso Fijo;5869;AFGE5;Alta/Baja/Modificación Elemento de red en Inventario de red (Infovista, OVO, MSAP, Smartvision, etc...)
d.4 - Gestores Acceso Fijo;5870;AFGE6;Configuración de Gestión
d.4 - Gestores Acceso Fijo;6141;AFGE2.1b;Alarmas internas y externas LEVES en equipo (AMS)
d.6 - Gestores equipos sincronismo;6095;SYG1;Comprobación del hardware instalado
d.6 - Gestores equipos sincronismo;6096;SYG2;Versión software coincide con la adecuada implementada en red
d.6 - Gestores equipos sincronismo;6097;SYG3;Accedesibilidad configuración de gestión del equipo en el gestor, pruebas de ping ip/osi si procede
d.6 - Gestores equipos sincronismo;6098;SYG4;Configurado sincronismo según diseño
d.6 - Gestores equipos sincronismo;6099;SYG5;Configuración Tarjetas
d.6 - Gestores equipos sincronismo;6100;SYG6;Comprobacion del reporte de alarmas
d.6 - Gestores equipos sincronismo;6101;SYG7;Gestión activada y realizada redundancia de gestión (si procede)
d.6 - Gestores equipos sincronismo;6102;SYG8;Performances (Detección errores activado)
f.1 - Auditoría infra. Red fija;4598;200101;Comprobación de inexistencia de deformaciones del conducto y/o de radios de curvatura inadecuados que dificulten o impidan el tendido del cable (MANDRILADO)
f.1 - Auditoría infra. Red fija;4599;200102;Comprobación de que los tubos se encuentran enrasados con la pared de la arqueta, conforme a la normativa de Orange.
f.1 - Auditoría infra. Red fija;4600;200103;Comprobación de que el ancho de zanja es adecuada al prisma instalado, según la norma EP-08-0082/Proyecto.
f.1 - Auditoría infra. Red fija;4601;200104;Comprobación de que los conductos cuentan con los separadores adecuados al tipo de conducto, y a las distancias indicadas en la norma EP-08-0082. 
f.1 - Auditoría infra. Red fija;4602;200105;Comprobación de que el prisma de conductos está instalado a la profundidad adecuada al tipo de pavimento, indicada por el gestor del suelo o en su defecto la norma EP-08-0082/proyecto.
f.1 - Auditoría infra. Red fija;4603;200106;Comprobación de que los conductos se han protegido con un prisma de hormigón según se indica en la norma EP-08-0082
f.1 - Auditoría infra. Red fija;4604;200107;Comprobación de que todos los conductos ocupados o no disponen de los elementos de obturación especificados por ORANGE
f.1 - Auditoría infra. Red fija;4605;200108;Comprobación de que la arqueta o registro cuenta con los elementos de tiro necesarios para el subconductado.
f.1 - Auditoría infra. Red fija;4606;200109;Las tapas instaladas deberán cumplir los requisitos marcados en la norma, y por tanto serán de fundición dúctil y con resistencia D-400, logo ORANGE.
f.1 - Auditoría infra. Red fija;4607;200201;Comprobación de que el recorrido del cable que se ha tendido es el contemplado en el proyecto. 
f.1 - Auditoría infra. Red fija;4608;200202;Comprobación de que los tubos que alojan los cables están obturados y estancos de acuerdo a lo especificado por Orange.
f.1 - Auditoría infra. Red fija;4609;200203;Comprobar que los extremos de los cables están protegidos para evitar la entrada de agua y humedad al interior.
f.1 - Auditoría infra. Red fija;4610;200204;Comprobar que tanto el tránsito de los cables por las arquetas de paso, como los sobrantes, están conforme a las especificaciones técnicas de Orange o del operador propietario de la Infraestructura.
f.1 - Auditoría infra. Red fija;4611;200205;Comprobar que las etiquetas están colocadas y su rotulación es correcta y realizada con impresión indeleble.
f.1 - Auditoría infra. Red fija;4612;200206;El radio de curvatura de los cables a su paso por la arqueta es inferior a los límites permitidos según las especificaciones técnicas de Orange/proyecto
f.1 - Auditoría infra. Red fija;4613;200301;Comprobar que existen etiquetas y que están colocadas, correctamente, con rotulación correcta, legible e indeleble.
f.1 - Auditoría infra. Red fija;4614;200302;Comprobar que la técnica de fusión, el material de empalme y las herramientas utilizadas son conformes a las especificaciones técnicas de Orange
f.1 - Auditoría infra. Red fija;4615;200303;La longitud sobrante de cable dentro de la arqueta o cámara no es conforme a las especificaciones técnicas de Orange y/o no queda fijado a la pared de la arqueta según especificaciones de Orange/proyecto.
f.1 - Auditoría infra. Red fija;4616;200304;Comprobar que la caja de empalme queda completamente fijada sobre su soporte, y sin holguras ni defectos de instalación en los soportes, perfectamente estanca y en el lugar que se indica en el proyecto.
f.1 - Auditoría infra. Red fija;4617;200401;Comprobar que el material utilizado para la conexión de extremidad es conforme a lo contemplado en el proyecto.
f.1 - Auditoría infra. Red fija;4618;200402;Comprobar que los repartidores y su infraestructura asociada están instalados según la norma técnica.
f.1 - Auditoría infra. Red fija;4619;200403;Comprobar que las etiquetas de cable y las de identificación de módulos y conectores están colocadas y su rotulación es correcta, indeleble y conrome a norma.
f.1 - Auditoría infra. Red fija;4620;200404;Comprobar que la técnica, procedmiento de conexión, disposición de fusiones, protección y el material de empalme empleados son conformes a las especificaciones  de Orange.
f.1 - Auditoría infra. Red fija;4621;200405;Comprobar que la estructura metálica del repartidor está conectada a la tierra del local.
f.1 - Auditoría infra. Red fija;4622;200406;Comprobar que los conectores y acopladores están posicionados correctamente, según norma y según previsto en el proyecto.
f.1 - Auditoría infra. Red fija;4623;200501;Comprobar que las longitudes de fibras a las que se les ha retirado el recubrimiento primario para hacer las soldaduras quedan protegidas en su totalidad en el interior de los manguitos termorretráctiles.
f.1 - Auditoría infra. Red fija;4624;200502;Comprobar que los manguitos han quedado bien colocados e inmovilizados en los dispositivos correspondientes.
f.1 - Auditoría infra. Red fija;4625;200503;Comprobar que la longitud de fibra desnuda y de pigtail dentro de la casete es mayor de 80 cm a cada lado del empalme, y menor de 1 metro.
f.1 - Auditoría infra. Red fija;4626;200504;Comprobar que, cualquiera que sea el método de almacenamiento de los sobrantes de fibra (desnuda o sobreentubada), el radio de curvatura es superior a 30 mm.
f.1 - Auditoría infra. Red fija;4627;200505;Comprobar, en los casos en los que los empalmes deban identificarse por numeración, y no sólo por códigos de colores, que las etiquetas numeradoras están correctamente instaladas sobre los protectores de empalme.
f.1 - Auditoría infra. Red fija;4628;200601;Dichos elementos están sólidamente fijados a la estructura del repartidor en el lugar especificado.
f.1 - Auditoría infra. Red fija;4629;200602;Los cables están perfectamente inmovilizados en su acceso a la caja.
f.1 - Auditoría infra. Red fija;4630;200603;Los elementos de refuerzo (centrales o laterales) están perfectamente inmovilizados y quedan sometidos a esfuerzos de tracción, compresión o rotación una vez instalado el sobrante de cable en sus soportes.
f.1 - Auditoría infra. Red fija;4631;200604;Los tubos FBLT (sobre-entubado) están bien fijados a la caja y recorren el camino marcado en la especificación correspondiente.
f.1 - Auditoría infra. Red fija;4632;200701;Comprobar que las medidas entregadas reflejan valores siempre por debajo de los maximos permitidos por OSP, y comrorbar que cumple con todos los requisitos de la norma.
f.1 - Auditoría infra. Red fija;4633;200801;Faltan Planos Asbuilt de la Obra Civil de Canalización y elementos asociados, o no son acordes al trazado.
f.1 - Auditoría infra. Red fija;4634;200802;Faltan las especificaciones técnicas de los Repartidores Ópticos instalados, en caso de que aplique.
f.1 - Auditoría infra. Red fija;4635;200901;Comprobar que se ha completado la carga de datos en SEDRA si procede
f.1 - Auditoría infra. Red fija;4636;200902;Comprobar que se ha cargado correctamente los datos generales en PNI*
f.1 - Auditoría infra. Red fija;4637;200903;Comprobar que se ha cargado correctamente los datos generales en PNI*
f.1 - Auditoría infra. Red fija;4638;200904;Comprobar que se ha cargado correctamente los datos de la obra civil en PNI*
f.1 - Auditoría infra. Red fija;4639;200905;Comprobar que se ha cargado correctamente los datos de la obra civil en PNI*
f.1 - Auditoría infra. Red fija;4640;200906;Comprobar que se ha cargado correctamente los datos de la fibra óptica en PNI*
f.1 - Auditoría infra. Red fija;4641;200907;Comprobar que se ha cargado correctamente los datos de la fibra óptica en PNI*
f.1 - Auditoría infra. Red fija;4642;200908;Comprobar que se han cargado los datos en cualquier BD o fichero especificado en normativa de inventariado, aparte de SEDRA, ya codificado
f.1 - Auditoría infra. Red fija;4643;201001;Documentación entregada: Mínimo (5): Doc.Proyecto/As-built, Replanteo, Pedido, Acta Autoaceptación, Rep.Fotográfico, Informe final de Fibra
f.1 - Auditoría infra. Red fija;4644;201002;Comprobar que se ha realizado el 100% de la instalación, según el pedido/proyecto
f.1 - Auditoría infra. Red fija;4645;201003;Todos los materiales sobrantes, así como los residuos que se hayan generado durante la instalación, tienen que haber sido retirados.
f.1 - Auditoría infra. Red fija;4646;201004;Si se observa algún desperfecto, que pudiera derivarse de la instalación, se deberá hacer constar en este informe.
f.1 - Auditoría infra. Red fija;4647;201005;Cualquier otro tipo de incidencia/reparo detectado en la auditoría no codificado en este checklist
f.1 - Auditoría infra. Red fija;4648;300101;Cimentación de torre y caseta o armario de intemperie
f.1 - Auditoría infra. Red fija;4649;300102;Acondicionamiento del terreno
f.1 - Auditoría infra. Red fija;4650;300103;Vallado del emplazamiento
f.1 - Auditoría infra. Red fija;4651;300104;Murete para módulo de contadores, cajetín de llaves y protección contra sobretensiones de rayo
f.1 - Auditoría infra. Red fija;4652;300105;Puerta doble de acceso al emplazamiento. Cerradura y candado
f.1 - Auditoría infra. Red fija;4653;300106;Conducción bajo tubo de la corriente eléctrica de baja tensión
f.1 - Auditoría infra. Red fija;4654;300107;Acometida física de 2 Mb al emplazamiento
f.1 - Auditoría infra. Red fija;4655;300108;Recrecido de pilares
f.1 - Auditoría infra. Red fija;4656;300109;Impermeabilización
f.1 - Auditoría infra. Red fija;4657;300110;Acceso al emplazamiento / escaleras
f.1 - Auditoría infra. Red fija;4658;300111;Cajetín de llaves, llaves y bombín
f.1 - Auditoría infra. Red fija;4659;300112;Camino
f.1 - Auditoría infra. Red fija;4660;300113;Acometida eléctrica
f.1 - Auditoría infra. Red fija;4661;300201;Estructura soporte contenedor
f.1 - Auditoría infra. Red fija;4662;300202;Estructura metálica del mástil
f.1 - Auditoría infra. Red fija;4663;300203;Torre
f.1 - Auditoría infra. Red fija;4664;300204;Pintura
f.1 - Auditoría infra. Red fija;4665;300205;Balizamiento nocturno
f.1 - Auditoría infra. Red fija;4666;300206;Protección de materiales metálicos
f.1 - Auditoría infra. Red fija;4667;300207;Tornillería
f.1 - Auditoría infra. Red fija;4668;300208;Bandejas y estructuras soporte para sujección de cables hasta contenedor.
f.1 - Auditoría infra. Red fija;4669;300301;Pararrayos. Conexión
f.1 - Auditoría infra. Red fija;4670;300302;Barras equipotenciales para conexión de los kits de tierra de los cables coaxiales
f.1 - Auditoría infra. Red fija;4671;300303;Barra/s equipotenciales de tierras dentro del contenedor o sala para conexión de los descargadores a tierra de los cables coaxiales
f.1 - Auditoría infra. Red fija;4672;300304;Barra equipotencial de tierras interior y exterior del contenedor o de la sala existente. Conexión de los diferentes equipos
f.1 - Auditoría infra. Red fija;4673;300305;Red de tierras interior y exterior del contenedor o de la sala existente. Unión con la instalación de tierra principal
f.1 - Auditoría infra. Red fija;4674;300306;Red de tierra principal. Caja de seccionamiento
f.1 - Auditoría infra. Red fija;4675;300307;Valla y superficies metálicas, incluida bandeja soporte de coaxiales a la red de tierras
f.1 - Auditoría infra. Red fija;4676;300308;Red de tierras del exterior del contenedor. Conexión de los electrodos de la misma
f.1 - Auditoría infra. Red fija;4677;300309;Red de tierras de la torre. Conexión a electrodos de la misma
f.1 - Auditoría infra. Red fija;4678;300310;Tierras en arqueta (torre+contenedor)
f.1 - Auditoría infra. Red fija;4679;300311;Protección de sobretensiones de primer nivel.
f.1 - Auditoría infra. Red fija;4680;3003012;Resistencia de tierras
f.1 - Auditoría infra. Red fija;4681;300401;Conexión a la red de distribución de la empresa Eléctrica. Contador de doble tarifa y reloj discriminador. Bajante o tubo de la acometida eléctrica
f.1 - Auditoría infra. Red fija;4682;300402;Cuadro de distribución de energía eléctrica de AC de acuerdo con la tipología del emplazamiento. (Cuadro principal o cuadro suplementario o modificación del cuadro principal)
